# data from file /Users/tpaneque/Library/CloudStorage/Dropbox/Documents_MAC_ESO/MAPS/hd163296/HD_163296_CO_220GHz.robust_0.5.JvMcorr.image.fits
# parameters used:
# PA: -133.3
# inc: 46.7
# dist: 101.0 
# vsys: 5800.0 
# Xmax: 800 
# Zmax: 300
# r[au] h[au] temp[K] std_temp[K]
4.130000000000000000e+02 6.400000000000000000e+01 2.504584884643554688e+01 0.000000000000000000e+00
4.130000000000000000e+02 9.200000000000000000e+01 2.484853363037109375e+01 0.000000000000000000e+00
4.140000000000000000e+02 5.000000000000000000e+00 1.873846626281738281e+01 0.000000000000000000e+00
4.140000000000000000e+02 1.200000000000000000e+01 2.039959716796875000e+01 0.000000000000000000e+00
4.140000000000000000e+02 1.600000000000000000e+01 2.221406459808349609e+01 1.095875740051269531e+00
4.140000000000000000e+02 1.700000000000000000e+01 2.119369697570800781e+01 0.000000000000000000e+00
4.140000000000000000e+02 2.000000000000000000e+01 2.261064720153808594e+01 1.016199111938476562e+00
4.140000000000000000e+02 2.300000000000000000e+01 2.229145431518554688e+01 0.000000000000000000e+00
4.140000000000000000e+02 2.400000000000000000e+01 2.551036643981933594e+01 0.000000000000000000e+00
4.140000000000000000e+02 2.500000000000000000e+01 2.006478309631347656e+01 0.000000000000000000e+00
4.140000000000000000e+02 3.300000000000000000e+01 2.189590835571289062e+01 0.000000000000000000e+00
4.140000000000000000e+02 3.500000000000000000e+01 1.958510971069335938e+01 0.000000000000000000e+00
4.140000000000000000e+02 3.900000000000000000e+01 2.054771041870117188e+01 4.303805509529130546e-01
4.140000000000000000e+02 4.300000000000000000e+01 2.182891273498535156e+01 6.330394744873046875e-01
4.140000000000000000e+02 4.400000000000000000e+01 2.110514831542968750e+01 0.000000000000000000e+00
4.140000000000000000e+02 4.500000000000000000e+01 2.167919731140136719e+01 0.000000000000000000e+00
4.140000000000000000e+02 4.800000000000000000e+01 2.128197479248046875e+01 0.000000000000000000e+00
4.140000000000000000e+02 4.900000000000000000e+01 2.092918586730957031e+01 1.131427764892578125e+00
4.140000000000000000e+02 5.000000000000000000e+01 2.329657173156738281e+01 0.000000000000000000e+00
4.140000000000000000e+02 5.100000000000000000e+01 2.139307975769042969e+01 0.000000000000000000e+00
4.140000000000000000e+02 6.000000000000000000e+01 2.031493377685546875e+01 0.000000000000000000e+00
4.140000000000000000e+02 6.700000000000000000e+01 2.399962997436523438e+01 0.000000000000000000e+00
4.150000000000000000e+02 9.000000000000000000e+00 1.900636100769042969e+01 0.000000000000000000e+00
4.150000000000000000e+02 1.400000000000000000e+01 2.326636886596679688e+01 0.000000000000000000e+00
4.150000000000000000e+02 1.600000000000000000e+01 2.019333648681640625e+01 0.000000000000000000e+00
4.150000000000000000e+02 1.700000000000000000e+01 2.041007709503173828e+01 4.360532760620117188e-01
4.150000000000000000e+02 1.900000000000000000e+01 2.184549522399902344e+01 0.000000000000000000e+00
4.150000000000000000e+02 2.100000000000000000e+01 1.929423141479492188e+01 0.000000000000000000e+00
4.150000000000000000e+02 2.300000000000000000e+01 2.077914571762084961e+01 1.032618585374687425e+00
4.150000000000000000e+02 2.500000000000000000e+01 1.951541900634765625e+01 0.000000000000000000e+00
4.150000000000000000e+02 3.400000000000000000e+01 2.135709667205810547e+01 6.341810226440429688e-01
4.150000000000000000e+02 3.800000000000000000e+01 2.155653762817382812e+01 0.000000000000000000e+00
4.150000000000000000e+02 3.900000000000000000e+01 1.915141296386718750e+01 0.000000000000000000e+00
4.150000000000000000e+02 4.000000000000000000e+01 2.281118011474609375e+01 0.000000000000000000e+00
4.150000000000000000e+02 4.100000000000000000e+01 2.344459915161132812e+01 0.000000000000000000e+00
4.150000000000000000e+02 4.200000000000000000e+01 2.096378707885742188e+01 0.000000000000000000e+00
4.150000000000000000e+02 4.500000000000000000e+01 2.019079971313476562e+01 0.000000000000000000e+00
4.150000000000000000e+02 4.800000000000000000e+01 2.174648189544677734e+01 1.956796646118164062e-01
4.150000000000000000e+02 5.000000000000000000e+01 2.291766166687011719e+01 3.983020782470703125e-01
4.150000000000000000e+02 5.100000000000000000e+01 2.065831756591796875e+01 0.000000000000000000e+00
4.150000000000000000e+02 5.400000000000000000e+01 2.076335906982421875e+01 0.000000000000000000e+00
4.150000000000000000e+02 5.600000000000000000e+01 2.268251419067382812e+01 0.000000000000000000e+00
4.150000000000000000e+02 5.800000000000000000e+01 2.291214275360107422e+01 1.913537979125976562e-01
4.150000000000000000e+02 5.900000000000000000e+01 2.318920898437500000e+01 0.000000000000000000e+00
4.150000000000000000e+02 6.300000000000000000e+01 2.282144927978515625e+01 0.000000000000000000e+00
4.150000000000000000e+02 6.400000000000000000e+01 2.261818790435791016e+01 1.775134086608886719e+00
4.150000000000000000e+02 6.900000000000000000e+01 2.368853378295898438e+01 0.000000000000000000e+00
4.150000000000000000e+02 7.000000000000000000e+01 2.198950767517089844e+01 0.000000000000000000e+00
4.150000000000000000e+02 7.600000000000000000e+01 2.338257217407226562e+01 0.000000000000000000e+00
4.160000000000000000e+02 2.000000000000000000e+00 1.786113739013671875e+01 0.000000000000000000e+00
4.160000000000000000e+02 3.000000000000000000e+00 1.864955711364746094e+01 0.000000000000000000e+00
4.160000000000000000e+02 1.100000000000000000e+01 1.957211112976074219e+01 0.000000000000000000e+00
4.160000000000000000e+02 1.500000000000000000e+01 1.999555969238281250e+01 0.000000000000000000e+00
4.160000000000000000e+02 1.700000000000000000e+01 2.140089035034179688e+01 8.444595336914062500e-01
4.160000000000000000e+02 2.000000000000000000e+01 1.881948280334472656e+01 0.000000000000000000e+00
4.160000000000000000e+02 2.400000000000000000e+01 2.298422622680664062e+01 0.000000000000000000e+00
4.160000000000000000e+02 2.600000000000000000e+01 2.178378423055012902e+01 7.105704334630161823e-01
4.160000000000000000e+02 2.700000000000000000e+01 2.148118209838867188e+01 0.000000000000000000e+00
4.160000000000000000e+02 2.800000000000000000e+01 2.479236793518066406e+01 1.469593048095703125e-01
4.160000000000000000e+02 3.000000000000000000e+01 1.928857803344726562e+01 0.000000000000000000e+00
4.160000000000000000e+02 3.100000000000000000e+01 2.307393455505371094e+01 0.000000000000000000e+00
4.160000000000000000e+02 3.300000000000000000e+01 2.196425247192382812e+01 0.000000000000000000e+00
4.160000000000000000e+02 3.500000000000000000e+01 1.975024032592773438e+01 0.000000000000000000e+00
4.160000000000000000e+02 3.600000000000000000e+01 2.122655296325683594e+01 2.029094696044921875e-01
4.160000000000000000e+02 3.700000000000000000e+01 2.052911090850830078e+01 1.811524391174316406e+00
4.160000000000000000e+02 3.900000000000000000e+01 2.124174880981445312e+01 0.000000000000000000e+00
4.160000000000000000e+02 4.100000000000000000e+01 1.944479751586914062e+01 0.000000000000000000e+00
4.160000000000000000e+02 4.400000000000000000e+01 2.050013732910156250e+01 0.000000000000000000e+00
4.160000000000000000e+02 4.500000000000000000e+01 2.110934829711914062e+01 0.000000000000000000e+00
4.160000000000000000e+02 4.600000000000000000e+01 2.140920639038085938e+01 0.000000000000000000e+00
4.160000000000000000e+02 4.800000000000000000e+01 2.217552566528320312e+01 0.000000000000000000e+00
4.160000000000000000e+02 5.000000000000000000e+01 2.321987152099609375e+01 0.000000000000000000e+00
4.160000000000000000e+02 5.100000000000000000e+01 2.357184410095214844e+01 0.000000000000000000e+00
4.160000000000000000e+02 5.300000000000000000e+01 2.258132553100585938e+01 0.000000000000000000e+00
4.160000000000000000e+02 5.400000000000000000e+01 2.212237167358398438e+01 0.000000000000000000e+00
4.160000000000000000e+02 5.500000000000000000e+01 2.236750221252441406e+01 0.000000000000000000e+00
4.160000000000000000e+02 5.600000000000000000e+01 2.461583328247070312e+01 0.000000000000000000e+00
4.160000000000000000e+02 7.900000000000000000e+01 2.097731018066406250e+01 0.000000000000000000e+00
4.160000000000000000e+02 9.000000000000000000e+01 2.400475311279296875e+01 0.000000000000000000e+00
4.170000000000000000e+02 5.000000000000000000e+00 1.907688140869140625e+01 0.000000000000000000e+00
4.170000000000000000e+02 6.000000000000000000e+00 1.997125816345214844e+01 0.000000000000000000e+00
4.170000000000000000e+02 8.000000000000000000e+00 2.051876831054687500e+01 0.000000000000000000e+00
4.170000000000000000e+02 1.300000000000000000e+01 1.990154743194580078e+01 6.091699600219726562e-01
4.170000000000000000e+02 1.700000000000000000e+01 2.024312973022460938e+01 0.000000000000000000e+00
4.170000000000000000e+02 2.200000000000000000e+01 2.094300079345703125e+01 0.000000000000000000e+00
4.170000000000000000e+02 2.300000000000000000e+01 2.089351654052734375e+01 0.000000000000000000e+00
4.170000000000000000e+02 2.800000000000000000e+01 2.215485954284667969e+01 4.253749847412109375e-01
4.170000000000000000e+02 2.900000000000000000e+01 2.306938934326171875e+01 7.990760803222656250e-01
4.170000000000000000e+02 3.100000000000000000e+01 2.116769345601399621e+01 1.709431398182517325e+00
4.170000000000000000e+02 3.300000000000000000e+01 2.206502342224121094e+01 4.222583770751953125e-01
4.170000000000000000e+02 3.500000000000000000e+01 2.043616104125976562e+01 0.000000000000000000e+00
4.170000000000000000e+02 3.700000000000000000e+01 2.019979286193847656e+01 0.000000000000000000e+00
4.170000000000000000e+02 3.800000000000000000e+01 2.196058845520019531e+01 0.000000000000000000e+00
4.170000000000000000e+02 3.900000000000000000e+01 2.145336151123046875e+01 1.371109987481984760e+00
4.170000000000000000e+02 4.000000000000000000e+01 2.060572052001953125e+01 0.000000000000000000e+00
4.170000000000000000e+02 4.600000000000000000e+01 2.271865463256835938e+01 0.000000000000000000e+00
4.170000000000000000e+02 4.700000000000000000e+01 2.152262878417968750e+01 0.000000000000000000e+00
4.170000000000000000e+02 5.100000000000000000e+01 2.404299545288085938e+01 0.000000000000000000e+00
4.170000000000000000e+02 5.400000000000000000e+01 2.578999710083007812e+01 0.000000000000000000e+00
4.170000000000000000e+02 5.500000000000000000e+01 2.254363441467285156e+01 0.000000000000000000e+00
4.170000000000000000e+02 6.500000000000000000e+01 2.125299453735351562e+01 0.000000000000000000e+00
4.170000000000000000e+02 9.100000000000000000e+01 2.255118942260742188e+01 0.000000000000000000e+00
4.170000000000000000e+02 9.200000000000000000e+01 2.402760696411132812e+01 0.000000000000000000e+00
4.180000000000000000e+02 0.000000000000000000e+00 1.800513648986816406e+01 0.000000000000000000e+00
4.180000000000000000e+02 9.000000000000000000e+00 1.920999526977539062e+01 0.000000000000000000e+00
4.180000000000000000e+02 1.000000000000000000e+01 1.983148574829101562e+01 0.000000000000000000e+00
4.180000000000000000e+02 1.200000000000000000e+01 2.012865447998046875e+01 0.000000000000000000e+00
4.180000000000000000e+02 1.300000000000000000e+01 2.302358055114746094e+01 0.000000000000000000e+00
4.180000000000000000e+02 1.400000000000000000e+01 2.238807678222656250e+01 0.000000000000000000e+00
4.180000000000000000e+02 1.500000000000000000e+01 1.943559074401855469e+01 0.000000000000000000e+00
4.180000000000000000e+02 2.000000000000000000e+01 2.013528823852539062e+01 0.000000000000000000e+00
4.180000000000000000e+02 2.600000000000000000e+01 1.904290008544921875e+01 0.000000000000000000e+00
4.180000000000000000e+02 2.700000000000000000e+01 1.948479843139648438e+01 0.000000000000000000e+00
4.180000000000000000e+02 2.900000000000000000e+01 2.183873748779296875e+01 0.000000000000000000e+00
4.180000000000000000e+02 3.100000000000000000e+01 2.204209136962890625e+01 0.000000000000000000e+00
4.180000000000000000e+02 3.800000000000000000e+01 2.267312622070312500e+01 0.000000000000000000e+00
4.180000000000000000e+02 3.900000000000000000e+01 2.164403343200683594e+01 4.629840850830078125e-01
4.180000000000000000e+02 4.200000000000000000e+01 2.039172363281250000e+01 0.000000000000000000e+00
4.180000000000000000e+02 4.300000000000000000e+01 2.061473083496093750e+01 0.000000000000000000e+00
4.180000000000000000e+02 4.400000000000000000e+01 2.106734466552734375e+01 0.000000000000000000e+00
4.180000000000000000e+02 5.300000000000000000e+01 2.038662815093994141e+01 1.537819862365722656e+00
4.180000000000000000e+02 5.800000000000000000e+01 2.186581611633300781e+01 0.000000000000000000e+00
4.180000000000000000e+02 5.900000000000000000e+01 2.327821350097656250e+01 0.000000000000000000e+00
4.180000000000000000e+02 6.700000000000000000e+01 2.031821823120117188e+01 0.000000000000000000e+00
4.180000000000000000e+02 8.300000000000000000e+01 2.016092681884765625e+01 0.000000000000000000e+00
4.180000000000000000e+02 8.400000000000000000e+01 2.115945625305175781e+01 0.000000000000000000e+00
4.190000000000000000e+02 3.000000000000000000e+00 1.945938682556152344e+01 5.770092010498046875e-01
4.190000000000000000e+02 9.000000000000000000e+00 1.993351745605468750e+01 0.000000000000000000e+00
4.190000000000000000e+02 1.700000000000000000e+01 2.061292934417724609e+01 5.107232574987796703e-01
4.190000000000000000e+02 2.000000000000000000e+01 1.946000671386718750e+01 0.000000000000000000e+00
4.190000000000000000e+02 2.400000000000000000e+01 2.304568099975585938e+01 0.000000000000000000e+00
4.190000000000000000e+02 2.600000000000000000e+01 2.146954727172851562e+01 0.000000000000000000e+00
4.190000000000000000e+02 3.000000000000000000e+01 2.356226539611816406e+01 8.103046417236328125e-01
4.190000000000000000e+02 3.100000000000000000e+01 1.982287979125976562e+01 0.000000000000000000e+00
4.190000000000000000e+02 3.300000000000000000e+01 2.299232101440429688e+01 0.000000000000000000e+00
4.190000000000000000e+02 3.400000000000000000e+01 1.968143463134765625e+01 0.000000000000000000e+00
4.190000000000000000e+02 3.700000000000000000e+01 2.262887382507324219e+01 0.000000000000000000e+00
4.190000000000000000e+02 3.900000000000000000e+01 2.001728820800781250e+01 0.000000000000000000e+00
4.190000000000000000e+02 4.000000000000000000e+01 2.238118362426757812e+01 7.614898681640625000e-01
4.190000000000000000e+02 4.100000000000000000e+01 2.341385078430175781e+01 4.882240295410156250e-02
4.190000000000000000e+02 4.200000000000000000e+01 2.054977226257324219e+01 0.000000000000000000e+00
4.190000000000000000e+02 4.500000000000000000e+01 1.999681472778320312e+01 0.000000000000000000e+00
4.190000000000000000e+02 4.600000000000000000e+01 2.128460693359375000e+01 0.000000000000000000e+00
4.190000000000000000e+02 4.800000000000000000e+01 2.263610267639160156e+01 0.000000000000000000e+00
4.190000000000000000e+02 5.000000000000000000e+01 2.269946289062500000e+01 0.000000000000000000e+00
4.190000000000000000e+02 5.500000000000000000e+01 2.185702133178710938e+01 0.000000000000000000e+00
4.190000000000000000e+02 5.600000000000000000e+01 2.464809226989746094e+01 0.000000000000000000e+00
4.190000000000000000e+02 6.400000000000000000e+01 2.302766799926757812e+01 0.000000000000000000e+00
4.200000000000000000e+02 1.600000000000000000e+01 1.958106613159179688e+01 0.000000000000000000e+00
4.200000000000000000e+02 2.000000000000000000e+01 1.942883300781250000e+01 0.000000000000000000e+00
4.200000000000000000e+02 2.200000000000000000e+01 1.962976646423339844e+01 0.000000000000000000e+00
4.200000000000000000e+02 2.300000000000000000e+01 2.001938819885253906e+01 7.538223266601562500e-01
4.200000000000000000e+02 2.500000000000000000e+01 2.240720748901367188e+01 0.000000000000000000e+00
4.200000000000000000e+02 2.600000000000000000e+01 1.916815948486328125e+01 0.000000000000000000e+00
4.200000000000000000e+02 2.800000000000000000e+01 2.057933807373046875e+01 0.000000000000000000e+00
4.200000000000000000e+02 3.100000000000000000e+01 1.792305564880371094e+01 0.000000000000000000e+00
4.200000000000000000e+02 3.300000000000000000e+01 2.022136878967285156e+01 0.000000000000000000e+00
4.200000000000000000e+02 3.400000000000000000e+01 1.884060859680175781e+01 0.000000000000000000e+00
4.200000000000000000e+02 3.500000000000000000e+01 2.226009750366210938e+01 0.000000000000000000e+00
4.200000000000000000e+02 3.600000000000000000e+01 2.022144317626953125e+01 0.000000000000000000e+00
4.200000000000000000e+02 3.900000000000000000e+01 2.082221794128417969e+01 2.790451049804687500e-03
4.200000000000000000e+02 4.100000000000000000e+01 2.157537269592285156e+01 0.000000000000000000e+00
4.200000000000000000e+02 5.400000000000000000e+01 2.162517929077148438e+01 0.000000000000000000e+00
4.200000000000000000e+02 5.600000000000000000e+01 2.368961524963378906e+01 2.596227645874023438e+00
4.200000000000000000e+02 6.200000000000000000e+01 2.290957450866699219e+01 0.000000000000000000e+00
4.200000000000000000e+02 6.600000000000000000e+01 2.404917144775390625e+01 0.000000000000000000e+00
4.200000000000000000e+02 8.400000000000000000e+01 2.368673896789550781e+01 0.000000000000000000e+00
4.210000000000000000e+02 4.000000000000000000e+00 1.950408744812011719e+01 0.000000000000000000e+00
4.210000000000000000e+02 8.000000000000000000e+00 1.880574798583984375e+01 0.000000000000000000e+00
4.210000000000000000e+02 9.000000000000000000e+00 2.032169818878173828e+01 8.577833175659179688e-01
4.210000000000000000e+02 1.200000000000000000e+01 2.001330757141113281e+01 0.000000000000000000e+00
4.210000000000000000e+02 1.800000000000000000e+01 2.036459350585937500e+01 0.000000000000000000e+00
4.210000000000000000e+02 1.900000000000000000e+01 2.075596427917480469e+01 0.000000000000000000e+00
4.210000000000000000e+02 2.000000000000000000e+01 2.175925445556640625e+01 0.000000000000000000e+00
4.210000000000000000e+02 2.500000000000000000e+01 2.411021614074707031e+01 0.000000000000000000e+00
4.210000000000000000e+02 2.600000000000000000e+01 1.931843566894531250e+01 0.000000000000000000e+00
4.210000000000000000e+02 3.100000000000000000e+01 2.002484512329101562e+01 0.000000000000000000e+00
4.210000000000000000e+02 3.200000000000000000e+01 2.033203506469726562e+01 0.000000000000000000e+00
4.210000000000000000e+02 3.500000000000000000e+01 2.129599189758300781e+01 5.871868133544921875e-01
4.210000000000000000e+02 3.600000000000000000e+01 2.262972450256347656e+01 0.000000000000000000e+00
4.210000000000000000e+02 3.700000000000000000e+01 2.210259056091308594e+01 0.000000000000000000e+00
4.210000000000000000e+02 3.800000000000000000e+01 1.908202362060546875e+01 0.000000000000000000e+00
4.210000000000000000e+02 4.100000000000000000e+01 2.183299541473388672e+01 1.373767852783203125e-02
4.210000000000000000e+02 4.200000000000000000e+01 2.034724998474121094e+01 0.000000000000000000e+00
4.210000000000000000e+02 4.400000000000000000e+01 2.319289779663085938e+01 0.000000000000000000e+00
4.210000000000000000e+02 4.500000000000000000e+01 2.185926628112792969e+01 0.000000000000000000e+00
4.210000000000000000e+02 4.800000000000000000e+01 2.290789413452148438e+01 0.000000000000000000e+00
4.210000000000000000e+02 5.000000000000000000e+01 2.213526248931884766e+01 7.624149322509765625e-02
4.210000000000000000e+02 5.100000000000000000e+01 2.018870162963867188e+01 0.000000000000000000e+00
4.210000000000000000e+02 5.300000000000000000e+01 2.161463165283203125e+01 0.000000000000000000e+00
4.210000000000000000e+02 5.900000000000000000e+01 2.202126026153564453e+01 2.672948837280273438e-01
4.210000000000000000e+02 6.100000000000000000e+01 2.301587867736816406e+01 0.000000000000000000e+00
4.210000000000000000e+02 7.800000000000000000e+01 2.051291656494140625e+01 0.000000000000000000e+00
4.220000000000000000e+02 0.000000000000000000e+00 1.852455329895019531e+01 0.000000000000000000e+00
4.220000000000000000e+02 7.000000000000000000e+00 1.935145568847656250e+01 0.000000000000000000e+00
4.220000000000000000e+02 9.000000000000000000e+00 1.989534187316894531e+01 0.000000000000000000e+00
4.220000000000000000e+02 1.400000000000000000e+01 2.126007461547851562e+01 0.000000000000000000e+00
4.220000000000000000e+02 2.300000000000000000e+01 1.867881393432617188e+01 0.000000000000000000e+00
4.220000000000000000e+02 2.500000000000000000e+01 1.972867584228515625e+01 0.000000000000000000e+00
4.220000000000000000e+02 2.600000000000000000e+01 2.150399780273437500e+01 1.503887176513671875e+00
4.220000000000000000e+02 2.700000000000000000e+01 2.189692306518554688e+01 0.000000000000000000e+00
4.220000000000000000e+02 3.000000000000000000e+01 2.303311729431152344e+01 0.000000000000000000e+00
4.220000000000000000e+02 3.100000000000000000e+01 1.927173614501953125e+01 0.000000000000000000e+00
4.220000000000000000e+02 3.400000000000000000e+01 2.116229248046875000e+01 0.000000000000000000e+00
4.220000000000000000e+02 3.700000000000000000e+01 2.014545631408691406e+01 0.000000000000000000e+00
4.220000000000000000e+02 3.900000000000000000e+01 2.104032993316650391e+01 5.484666824340820312e-01
4.220000000000000000e+02 4.000000000000000000e+01 1.887425994873046875e+01 0.000000000000000000e+00
4.220000000000000000e+02 4.100000000000000000e+01 2.249945068359375000e+01 9.411468505859375000e-01
4.220000000000000000e+02 4.700000000000000000e+01 2.285681915283203125e+01 0.000000000000000000e+00
4.220000000000000000e+02 4.800000000000000000e+01 2.253770446777343750e+01 0.000000000000000000e+00
4.220000000000000000e+02 5.600000000000000000e+01 2.073657608032226562e+01 0.000000000000000000e+00
4.220000000000000000e+02 6.800000000000000000e+01 2.319831085205078125e+01 0.000000000000000000e+00
4.220000000000000000e+02 7.100000000000000000e+01 2.020643615722656250e+01 0.000000000000000000e+00
4.230000000000000000e+02 0.000000000000000000e+00 1.879330825805664062e+01 0.000000000000000000e+00
4.230000000000000000e+02 2.000000000000000000e+00 1.912543869018554688e+01 0.000000000000000000e+00
4.230000000000000000e+02 1.100000000000000000e+01 2.058320617675781250e+01 0.000000000000000000e+00
4.230000000000000000e+02 1.200000000000000000e+01 1.800027275085449219e+01 0.000000000000000000e+00
4.230000000000000000e+02 1.300000000000000000e+01 1.772967147827148438e+01 0.000000000000000000e+00
4.230000000000000000e+02 1.400000000000000000e+01 1.941256484985351705e+01 8.685481455177821442e-01
4.230000000000000000e+02 1.500000000000000000e+01 2.272435379028320312e+01 1.961174011230468750e+00
4.230000000000000000e+02 1.600000000000000000e+01 1.930004119873046875e+01 0.000000000000000000e+00
4.230000000000000000e+02 2.300000000000000000e+01 1.962981414794921875e+01 0.000000000000000000e+00
4.230000000000000000e+02 2.500000000000000000e+01 1.754122924804687500e+01 0.000000000000000000e+00
4.230000000000000000e+02 2.600000000000000000e+01 1.990705776214599609e+01 9.466161727905273438e-01
4.230000000000000000e+02 2.700000000000000000e+01 2.026858711242675781e+01 0.000000000000000000e+00
4.230000000000000000e+02 2.800000000000000000e+01 1.938285064697265625e+01 0.000000000000000000e+00
4.230000000000000000e+02 2.900000000000000000e+01 1.993584060668945312e+01 0.000000000000000000e+00
4.230000000000000000e+02 3.100000000000000000e+01 2.163523483276367188e+01 0.000000000000000000e+00
4.230000000000000000e+02 3.300000000000000000e+01 2.082838821411132812e+01 0.000000000000000000e+00
4.230000000000000000e+02 3.400000000000000000e+01 2.012570571899414062e+01 0.000000000000000000e+00
4.230000000000000000e+02 3.800000000000000000e+01 2.163569259643554688e+01 9.666023254394531250e-01
4.230000000000000000e+02 3.900000000000000000e+01 1.955236816406250000e+01 0.000000000000000000e+00
4.230000000000000000e+02 4.300000000000000000e+01 2.099063873291015625e+01 0.000000000000000000e+00
4.230000000000000000e+02 4.600000000000000000e+01 1.970740413665771484e+01 9.946966171264648438e-01
4.230000000000000000e+02 5.000000000000000000e+01 2.178112411499023438e+01 0.000000000000000000e+00
4.230000000000000000e+02 5.100000000000000000e+01 2.171691703796386719e+01 0.000000000000000000e+00
4.230000000000000000e+02 5.700000000000000000e+01 2.047824096679687500e+01 0.000000000000000000e+00
4.230000000000000000e+02 7.700000000000000000e+01 2.159587097167968750e+01 0.000000000000000000e+00
4.230000000000000000e+02 8.200000000000000000e+01 2.388253021240234375e+01 0.000000000000000000e+00
4.240000000000000000e+02 4.000000000000000000e+00 1.880429267883300781e+01 0.000000000000000000e+00
4.240000000000000000e+02 9.000000000000000000e+00 2.049384117126464844e+01 0.000000000000000000e+00
4.240000000000000000e+02 1.200000000000000000e+01 2.015803146362304688e+01 0.000000000000000000e+00
4.240000000000000000e+02 1.400000000000000000e+01 1.897758865356445312e+01 2.436218261718750000e-01
4.240000000000000000e+02 1.700000000000000000e+01 2.051809120178222656e+01 6.702556610107421875e-01
4.240000000000000000e+02 1.800000000000000000e+01 2.100464820861816406e+01 0.000000000000000000e+00
4.240000000000000000e+02 2.200000000000000000e+01 2.282852935791015625e+01 0.000000000000000000e+00
4.240000000000000000e+02 2.300000000000000000e+01 2.198292160034179688e+01 0.000000000000000000e+00
4.240000000000000000e+02 2.500000000000000000e+01 1.967383384704589844e+01 3.335361480712890625e-01
4.240000000000000000e+02 2.700000000000000000e+01 2.085778999328613281e+01 6.734981536865234375e-01
4.240000000000000000e+02 2.800000000000000000e+01 2.061323833465576172e+01 2.641671180725097656e+00
4.240000000000000000e+02 2.900000000000000000e+01 2.027978515625000000e+01 0.000000000000000000e+00
4.240000000000000000e+02 3.100000000000000000e+01 2.150140953063964844e+01 0.000000000000000000e+00
4.240000000000000000e+02 3.400000000000000000e+01 1.907572174072265625e+01 0.000000000000000000e+00
4.240000000000000000e+02 3.900000000000000000e+01 1.920785140991210938e+01 0.000000000000000000e+00
4.240000000000000000e+02 4.100000000000000000e+01 2.151977348327636719e+01 0.000000000000000000e+00
4.240000000000000000e+02 4.500000000000000000e+01 1.933481693267822266e+01 1.342312812805175781e+00
4.240000000000000000e+02 4.700000000000000000e+01 2.209107208251953125e+01 0.000000000000000000e+00
4.240000000000000000e+02 5.900000000000000000e+01 1.955375671386718750e+01 0.000000000000000000e+00
4.240000000000000000e+02 7.000000000000000000e+01 2.000019836425781250e+01 0.000000000000000000e+00
4.240000000000000000e+02 7.500000000000000000e+01 2.103498744964599609e+01 1.396086692810058594e+00
4.240000000000000000e+02 8.400000000000000000e+01 2.378192901611328125e+01 0.000000000000000000e+00
4.250000000000000000e+02 1.400000000000000000e+01 1.897890090942382812e+01 3.453598022460937500e-01
4.250000000000000000e+02 1.700000000000000000e+01 1.819312667846679688e+01 0.000000000000000000e+00
4.250000000000000000e+02 1.900000000000000000e+01 1.962937164306640625e+01 0.000000000000000000e+00
4.250000000000000000e+02 2.000000000000000000e+01 2.284048589070637902e+01 1.355517575217064064e+00
4.250000000000000000e+02 2.100000000000000000e+01 2.115943527221679688e+01 0.000000000000000000e+00
4.250000000000000000e+02 2.300000000000000000e+01 2.018437385559082031e+01 1.272897720336914062e+00
4.250000000000000000e+02 2.500000000000000000e+01 2.156256675720214844e+01 9.268169403076171875e-01
4.250000000000000000e+02 2.600000000000000000e+01 2.128486824035644531e+01 0.000000000000000000e+00
4.250000000000000000e+02 2.800000000000000000e+01 2.199062347412109375e+01 0.000000000000000000e+00
4.250000000000000000e+02 3.200000000000000000e+01 2.155038452148437500e+01 0.000000000000000000e+00
4.250000000000000000e+02 3.500000000000000000e+01 2.160509872436523438e+01 9.018478393554687500e-01
4.250000000000000000e+02 3.600000000000000000e+01 2.026163864135742188e+01 0.000000000000000000e+00
4.250000000000000000e+02 3.800000000000000000e+01 2.056624984741210938e+01 5.475311279296875000e-01
4.250000000000000000e+02 3.900000000000000000e+01 2.179350090026855469e+01 0.000000000000000000e+00
4.250000000000000000e+02 4.200000000000000000e+01 2.237818622589111328e+01 6.670751571655273438e-01
4.250000000000000000e+02 4.600000000000000000e+01 2.307406044006347656e+01 1.513504028320312500e+00
4.250000000000000000e+02 4.700000000000000000e+01 2.052943801879882812e+01 0.000000000000000000e+00
4.250000000000000000e+02 4.800000000000000000e+01 2.231147956848144531e+01 0.000000000000000000e+00
4.250000000000000000e+02 5.000000000000000000e+01 2.157610511779785156e+01 1.358852386474609375e-01
4.250000000000000000e+02 6.100000000000000000e+01 2.140446090698242188e+01 0.000000000000000000e+00
4.250000000000000000e+02 8.300000000000000000e+01 2.238143539428710938e+01 0.000000000000000000e+00
4.260000000000000000e+02 1.000000000000000000e+00 1.915887069702148438e+01 0.000000000000000000e+00
4.260000000000000000e+02 4.000000000000000000e+00 2.161220741271972656e+01 0.000000000000000000e+00
4.260000000000000000e+02 6.000000000000000000e+00 2.022135257720947266e+01 2.072525978088378906e+00
4.260000000000000000e+02 7.000000000000000000e+00 1.794729614257812500e+01 0.000000000000000000e+00
4.260000000000000000e+02 1.700000000000000000e+01 1.774617385864257812e+01 0.000000000000000000e+00
4.260000000000000000e+02 2.000000000000000000e+01 2.121668243408203125e+01 0.000000000000000000e+00
